batch_id,trial,warmup,system,config,phase,ticks,ns_since_e2,delta_ticks,delta_ns,source
20260818T013740Z-2,7,0,whimbrel,release-default,frame_init,549466,31471700,303957,30395700,serial
20260818T013740Z-2,7,0,whimbrel,release-default,task_init,581468,34671900,32002,3200200,serial
20260818T013740Z-2,7,0,whimbrel,release-default,page_build,588536,35378700,7068,706800,serial
20260818T013740Z-2,7,0,whimbrel,release-default,page_verify,706253,47150400,117717,11771700,serial
20260818T013740Z-2,7,0,whimbrel,release-default,activate,709005,47425600,2752,275200,serial
20260818T013740Z-2,7,0,whimbrel,release-default,virtq_init,779292,54454300,70287,7028700,serial
20260818T013740Z-2,7,0,whimbrel,release-default,DRIVER_OK,842517,60776800,63225,6322500,serial
20260818T013740Z-2,7,0,whimbrel,release-default,first_rx,876417,64166800,33900,3390000,serial
20260818T013740Z-2,7,0,whimbrel,release-default,syn_rx,888736,65398700,12319,1231900,serial
20260818T013740Z-2,7,0,whimbrel,release-default,established,896482,66173300,7746,774600,serial
20260818T013740Z-2,7,0,whimbrel,release-default,serving_ready,905419,67067000,8937,893700,serial
20260818T013740Z-2,7,0,whimbrel,release-default,net_init_done,957517,72276800,52098,5209800,serial
20260818T013740Z-2,7,0,whimbrel,release-default,heap_init,957746,72299700,229,22900,serial
20260818T013740Z-2,7,0,whimbrel,release-default,accounting,978950,74420100,21204,2120400,serial
20260818T013740Z-2,7,0,whimbrel,release-default,freeze,979960,74521100,1010,101000,serial
20260818T013740Z-2,7,0,whimbrel,release-default,sret,982355,74760600,2395,239500,serial
20260818T013740Z-2,7,0,whimbrel,release-default,E3g,1001367,76661800,19012,1901200,serial
20260818T013740Z-2,7,0,whimbrel,release-default,E3g_doorbell,1005103,77035400,3736,373600,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,_start,232100,0,0,0,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,stamp_a,232546,44600,446,44600,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,stamp_b,232600,50000,54,5400,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,stvec,235121,302100,2521,252100,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,frame_init,236532,443200,1411,141100,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,task_init,242372,1027200,5840,584000,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,page_build,246175,1407500,3803,380300,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,page_verify,253291,2119100,7116,711600,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,activate,254146,2204600,855,85500,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,virtq_init,262329,3022900,8183,818300,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,DRIVER_OK,267701,3560100,5372,537200,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,first_rx,270720,3862000,3019,301900,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,syn_rx,273429,4132900,2709,270900,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,established,276010,4391000,2581,258100,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,serving_ready,279598,4749800,3588,358800,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,net_init_done,282386,5028600,2788,278800,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,heap_init,282604,5050400,218,21800,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,accounting,282905,5080500,301,30100,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,freeze,282981,5088100,76,7600,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,sret,283170,5107000,189,18900,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,E3g,295507,6340700,12337,1233700,serial
20260818T013740Z-2,22,0,whimbrel,release-fast-boot,E3g_doorbell,296287,6418700,780,78000,serial
20260818T013740Z-2,9,0,whimbrel,release-default,_start,233404,0,0,0,serial
20260818T013740Z-2,9,0,whimbrel,release-default,stamp_a,233857,45300,453,45300,serial
20260818T013740Z-2,9,0,whimbrel,release-default,stamp_b,233911,50700,54,5400,serial
20260818T013740Z-2,9,0,whimbrel,release-default,stvec,244167,1076300,10256,1025600,serial
20260818T013740Z-2,9,0,whimbrel,release-default,frame_init,548114,31471000,303947,30394700,serial
20260818T013740Z-2,9,0,whimbrel,release-default,task_init,580277,34687300,32163,3216300,serial
20260818T013740Z-2,9,0,whimbrel,release-default,page_build,587234,35383000,6957,695700,serial
20260818T013740Z-2,9,0,whimbrel,release-default,page_verify,704614,47121000,117380,11738000,serial
20260818T013740Z-2,9,0,whimbrel,release-default,activate,707361,47395700,2747,274700,serial
20260818T013740Z-2,9,0,whimbrel,release-default,virtq_init,776767,54336300,69406,6940600,serial
20260818T013740Z-2,9,0,whimbrel,release-default,DRIVER_OK,839082,60567800,62315,6231500,serial
20260818T013740Z-2,9,0,whimbrel,release-default,first_rx,873061,63965700,33979,3397900,serial
20260818T013740Z-2,9,0,whimbrel,release-default,syn_rx,885342,65193800,12281,1228100,serial
20260818T013740Z-2,9,0,whimbrel,release-default,established,893053,65964900,7711,771100,serial
20260818T013740Z-2,9,0,whimbrel,release-default,serving_ready,901933,66852900,8880,888000,serial
20260818T013740Z-2,9,0,whimbrel,release-default,net_init_done,953928,72052400,51995,5199500,serial
20260818T013740Z-2,9,0,whimbrel,release-default,heap_init,954155,72075100,227,22700,serial
20260818T013740Z-2,9,0,whimbrel,release-default,accounting,975585,74218100,21430,2143000,serial
20260818T013740Z-2,9,0,whimbrel,release-default,freeze,976611,74320700,1026,102600,serial
20260818T013740Z-2,9,0,whimbrel,release-default,sret,978935,74553100,2324,232400,serial
20260818T013740Z-2,9,0,whimbrel,release-default,E3g,998100,76469600,19165,1916500,serial
20260818T013740Z-2,9,0,whimbrel,release-default,E3g_doorbell,1001842,76843800,3742,374200,serial
20260818T013740Z-2,32,0,whimbrel,release-default,_start,234475,0,0,0,serial
20260818T013740Z-2,32,0,whimbrel,release-default,stamp_a,234931,45600,456,45600,serial
20260818T013740Z-2,32,0,whimbrel,release-default,stamp_b,234985,51000,54,5400,serial
20260818T013740Z-2,32,0,whimbrel,release-default,stvec,245299,1082400,10314,1031400,serial
20260818T013740Z-2,32,0,whimbrel,release-default,frame_init,550117,31564200,304818,30481800,serial
20260818T013740Z-2,32,0,whimbrel,release-default,task_init,583308,34883300,33191,3319100,serial
20260818T013740Z-2,32,0,whimbrel,release-default,page_build,590231,35575600,6923,692300,serial
20260818T013740Z-2,32,0,whimbrel,release-default,page_verify,709327,47485200,119096,11909600,serial
20260818T013740Z-2,32,0,whimbrel,release-default,activate,712202,47772700,2875,287500,serial
20260818T013740Z-2,32,0,whimbrel,release-default,virtq_init,783287,54881200,71085,7108500,serial
20260818T013740Z-2,32,0,whimbrel,release-default,DRIVER_OK,847310,61283500,64023,6402300,serial
20260818T013740Z-2,32,0,whimbrel,release-default,first_rx,882098,64762300,34788,3478800,serial
20260818T013740Z-2,32,0,whimbrel,release-default,syn_rx,894475,66000000,12377,1237700,serial
20260818T013740Z-2,32,0,whimbrel,release-default,established,902274,66779900,7799,779900,serial
20260818T013740Z-2,32,0,whimbrel,release-default,serving_ready,911278,67680300,9004,900400,serial
20260818T013740Z-2,32,0,whimbrel,release-default,net_init_done,963558,72908300,52280,5228000,serial
20260818T013740Z-2,32,0,whimbrel,release-default,heap_init,963794,72931900,236,23600,serial
20260818T013740Z-2,32,0,whimbrel,release-default,accounting,985308,75083300,21514,2151400,serial
20260818T013740Z-2,32,0,whimbrel,release-default,freeze,986377,75190200,1069,106900,serial
20260818T013740Z-2,32,0,whimbrel,release-default,sret,988675,75420000,2298,229800,serial
20260818T013740Z-2,32,0,whimbrel,release-default,E3g,1008042,77356700,19367,1936700,serial
20260818T013740Z-2,32,0,whimbrel,release-default,E3g_doorbell,1011942,77746700,3900,390000,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,_start,235681,0,0,0,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,stamp_a,236159,47800,478,47800,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,stamp_b,236213,53200,54,5400,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,stvec,238736,305500,2523,252300,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,frame_init,240162,448100,1426,142600,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,task_init,246088,1040700,5926,592600,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,page_build,250043,1436200,3955,395500,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,page_verify,257295,2161400,7252,725200,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,activate,258176,2249500,881,88100,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,virtq_init,266653,3097200,8477,847700,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,DRIVER_OK,272085,3640400,5432,543200,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,first_rx,275141,3946000,3056,305600,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,syn_rx,277871,4219000,2730,273000,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,established,280528,4484700,2657,265700,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,serving_ready,284069,4838800,3541,354100,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,net_init_done,286906,5122500,2837,283700,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,heap_init,287126,5144500,220,22000,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,accounting,287382,5170100,256,25600,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,freeze,287503,5182200,121,12100,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,sret,287692,5201100,189,18900,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,E3g,300157,6447600,12465,1246500,serial
20260818T013740Z-2,4,0,whimbrel,release-fast-boot,E3g_doorbell,300926,6524500,769,76900,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,_start,235142,0,0,0,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,stamp_a,235589,44700,447,44700,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,stamp_b,235646,50400,57,5700,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,stvec,238256,311400,2610,261000,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,frame_init,239688,454600,1432,143200,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,task_init,245498,1035600,5810,581000,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,page_build,249520,1437800,4022,402200,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,page_verify,256936,2179400,7416,741600,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,activate,257873,2273100,937,93700,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,virtq_init,266382,3124000,8509,850900,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,DRIVER_OK,271914,3677200,5532,553200,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,first_rx,275006,3986400,3092,309200,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,syn_rx,277780,4263800,2774,277400,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,established,280479,4533700,2699,269900,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,serving_ready,284079,4893700,3600,360000,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,net_init_done,286899,5175700,2820,282000,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,heap_init,287125,5198300,226,22600,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,accounting,287383,5224100,258,25800,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,freeze,287504,5236200,121,12100,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,sret,287696,5255400,192,19200,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,E3g,300329,6518700,12633,1263300,serial
20260818T013740Z-2,23,0,whimbrel,release-fast-boot,E3g_doorbell,301117,6597500,788,78800,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,_start,235356,0,0,0,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,stamp_a,235802,44600,446,44600,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,stamp_b,235858,50200,56,5600,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,stvec,238408,305200,2550,255000,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,frame_init,239868,451200,1460,146000,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,task_init,245713,1035700,5845,584500,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,page_build,249650,1429400,3937,393700,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,page_verify,257004,2164800,7354,735400,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,activate,257892,2253600,888,88800,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,virtq_init,266399,3104300,8507,850700,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,DRIVER_OK,271850,3649400,5451,545100,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,first_rx,274907,3955100,3057,305700,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,syn_rx,277637,4228100,2730,273000,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,established,280277,4492100,2640,264000,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,serving_ready,283872,4851600,3595,359500,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,net_init_done,286700,5134400,2828,282800,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,heap_init,286921,5156500,221,22100,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,accounting,287179,5182300,258,25800,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,freeze,287302,5194600,123,12300,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,sret,287491,5213500,189,18900,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,E3g,300003,6464700,12512,1251200,serial
20260818T013740Z-2,19,0,whimbrel,release-fast-boot,E3g_doorbell,300791,6543500,788,78800,serial
20260818T013740Z-2,13,0,whimbrel,release-default,_start,235590,0,0,0,serial
20260818T013740Z-2,13,0,whimbrel,release-default,stamp_a,236047,45700,457,45700,serial
20260818T013740Z-2,13,0,whimbrel,release-default,stamp_b,236103,51300,56,5600,serial
20260818T013740Z-2,13,0,whimbrel,release-default,stvec,246502,1091200,10399,1039900,serial
20260818T013740Z-2,13,0,whimbrel,release-default,frame_init,551933,31634300,305431,30543100,serial
20260818T013740Z-2,13,0,whimbrel,release-default,task_init,584746,34915600,32813,3281300,serial
20260818T013740Z-2,13,0,whimbrel,release-default,page_build,591828,35623800,7082,708200,serial
20260818T013740Z-2,13,0,whimbrel,release-default,page_verify,711306,47571600,119478,11947800,serial
20260818T013740Z-2,13,0,whimbrel,release-default,activate,714225,47863500,2919,291900,serial
20260818T013740Z-2,13,0,whimbrel,release-default,virtq_init,784847,54925700,70622,7062200,serial
20260818T013740Z-2,13,0,whimbrel,release-default,DRIVER_OK,848242,61265200,63395,6339500,serial
20260818T013740Z-2,13,0,whimbrel,release-default,first_rx,882940,64735000,34698,3469800,serial
20260818T013740Z-2,13,0,whimbrel,release-default,syn_rx,895473,65988300,12533,1253300,serial
20260818T013740Z-2,13,0,whimbrel,release-default,established,903383,66779300,7910,791000,serial
20260818T013740Z-2,13,0,whimbrel,release-default,serving_ready,915445,67985500,12062,1206200,serial
20260818T013740Z-2,13,0,whimbrel,release-default,net_init_done,968684,73309400,53239,5323900,serial
20260818T013740Z-2,13,0,whimbrel,release-default,heap_init,968904,73331400,220,22000,serial
20260818T013740Z-2,13,0,whimbrel,release-default,accounting,990418,75482800,21514,2151400,serial
20260818T013740Z-2,13,0,whimbrel,release-default,freeze,991444,75585400,1026,102600,serial
20260818T013740Z-2,13,0,whimbrel,release-default,sret,993739,75814900,2295,229500,serial
20260818T013740Z-2,13,0,whimbrel,release-default,E3g,1013074,77748400,19335,1933500,serial
20260818T013740Z-2,13,0,whimbrel,release-default,E3g_doorbell,1017009,78141900,3935,393500,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,_start,236349,0,0,0,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,stamp_a,236826,47700,477,47700,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,stamp_b,236881,53200,55,5500,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,stvec,239447,309800,2566,256600,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,frame_init,240863,451400,1416,141600,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,task_init,246787,1043800,5924,592400,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,page_build,250700,1435100,3913,391300,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,page_verify,258136,2178700,7436,743600,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,activate,259036,2268700,900,90000,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,virtq_init,267617,3126800,8581,858100,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,DRIVER_OK,273067,3671800,5450,545000,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,first_rx,276245,3989600,3178,317800,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,syn_rx,278993,4264400,2748,274800,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,established,281634,4528500,2641,264100,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,serving_ready,285230,4888100,3596,359600,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,net_init_done,288136,5178700,2906,290600,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,heap_init,288358,5200900,222,22200,serial
20260818T013740Z-2,17,0,whimbrel,release-fast-boot,accounting,288617,5226800,259,25900,serial
